ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid,click
IDbMqpnBd,2017-01-17 14:51:15,6295757,485162,36610,48626108,d,Firefox,Mobile,0
IDF8IXHsd,2017-01-18 13:10:28,1666712,839216,82877,19723676,d,Firefox,Mobile,0
ID33yIwCe,2017-01-17 17:57:46,9990785,617248,42227,18243870,d,Mozilla Firefox,Desktop,0
IDylmZXLM,2017-01-11 18:20:54,3980122,115019,36768,555603,b,Mozilla,Desktop,0
IDgmfKwxN,2017-01-12 18:58:30,8708078,182605,42227,95013373,b,Edge,Tablet,0
IDCnDC9Cs,2017-01-11 13:03:52,3455396,676770,37718,47262990,a,Mozilla,Desktop,0
IDRn09bYl,2017-01-18 12:47:03,3769447,524967,93188,91553313,b,Firefox,Mobile,0
IDwLXOP3f,2017-01-20 10:39:18,4095456,479141,97863,36994522,b,Edge,Tablet,0
IDzjtlnIw,2017-01-12 17:18:04,979283,176950,87732,54692138,b,Safari,Tablet,0
IDeFtbVGA,2017-01-14 16:04:47,9974304,46758,68947,43526789,a,,Desktop,0
IDinPFWL3,2017-01-11 19:34:04,6478623,839572,6906,99510044,b,IE,Mobile,0
ID9uj2j32,2017-01-14 11:45:24,,594200,11987,74363610,a,Firefox,Mobile,0
IDjDNICAT,2017-01-20 11:14:49,884576,767881,60316,91553313,c,Mozilla Firefox,Desktop,0
IDZAzTJ7k,2017-01-13 17:32:17,,472904,54343,3402198,e,Internet Explorer,Tablet,0
IDS5jKnym,2017-01-11 13:48:19,8041500,760518,72276,47079934,a,,,0
IDS7iy3Sr,2017-01-15 15:26:16,2771205,939350,30580,67147700,b,Edge,Tablet,0
IDJVqC6Ss,2017-01-17 08:16:43,9442049,946316,13412,77318092,b,Firefox,Mobile,0
IDOiasT9A,2017-01-10 17:43:50,4113273,882024,84974,17488931,a,Internet Explorer,,0
IDnC3ayUV,2017-01-18 14:55:01,5417874,173495,904,26391770,b,Google Chrome,Mobile,0
IDpQdI0qc,2017-01-18 17:07:12,1990030,313519,54343,47811578,b,Mozilla Firefox,Desktop,0
IDfbI5uIy,2017-01-20 17:13:29,6780973,862911,17714,26391770,b,Safari,Tablet,0
IDWttGcYZ,2017-01-18 11:44:32,1792217,878356,82877,67290861,a,Firefox,Mobile,0
IDWoc01Ye,2017-01-20 15:45:41,1932716,582887,6906,99510044,b,InternetExplorer,Desktop,1
IDOTMb6j4,2017-01-15 11:59:11,3942915,205179,21407,59584425,a,Google Chrome,Mobile,0
IDulaUuT7,2017-01-18 08:33:26,6431367,220047,3037,62689217,d,InternetExplorer,,1
IDaR8PQDB,2017-01-13 10:48:38,2817379,857480,40339,90276693,e,Mozilla,Desktop,0
IDqGrYB5I,2017-01-11 04:09:30,1566343,163000,14960,91808273,a,Firefox,Mobile,0
IDrGHDgyy,2017-01-11 07:06:29,8315601,762102,6906,71165566,a,Google Chrome,Mobile,0
IDb80l5s6,2017-01-18 15:52:26,5571895,382608,42227,43179292,f,Internet Explorer,Tablet,0
IDaeov6ED,2017-01-14 14:22:45,88925,308543,35046,31388981,a,Firefox,Mobile,0
IDL807UYc,2017-01-20 13:07:58,4673459,948649,34670,20116446,a,Google Chrome,Mobile,0
IDxPWy6rY,2017-01-14 16:04:41,2098546,374884,64452,77068781,d,Firefox,,0
IDnPbE4BH,2017-01-15 10:48:04,,277836,73362,40643365,e,Mozilla,Desktop,0
IDmNmDcPk,2017-01-18 15:43:31,1775281,31664,1678,58604466,b,Edge,Tablet,0
IDe7ecGNx,2017-01-16 16:24:23,3828893,402458,60316,29916445,b,Google Chrome,Mobile,0
IDC7a1sxq,2017-01-14 07:49:53,8962107,656059,64452,4783924,b,Mozilla Firefox,Desktop,0
IDgYkOlwz,2017-01-16 16:43:37,4064097,955708,82877,33832190,b,Firefox,Mobile,0
IDNBMd4lV,2017-01-18 21:10:25,9650345,24315,54125,2835657,b,Firefox,Mobile,0
IDQCZD5lD,2017-01-14 13:32:03,7756653,380944,8467,7864011,b,Edge,Tablet,0
IDU9kU1Qo,2017-01-16 15:18:52,,197050,835,33505809,f,Edge,Tablet,0
IDho0dYOK,2017-01-13 14:37:02,1124620,667599,33033,36994522,e,Edge,Tablet,0
IDeA338C1,2017-01-11 13:33:16,9538104,817616,15124,99558603,b,Mozilla,Desktop,0
IDcnketJD,2017-01-11 15:24:13,4989750,31630,68847,54526992,a,Edge,Tablet,0
IDf0kD9xT,2017-01-14 08:23:12,347342,527542,54343,71193712,b,InternetExplorer,,0
IDzgIg7v3,2017-01-12 14:07:09,7716500,356109,40339,95302954,e,Edge,Tablet,0
IDT59cMaN,2017-01-17 09:52:45,7374270,352921,42227,7864011,a,Firefox,Mobile,0
IDRJdJDZq,2017-01-15 14:32:15,4628800,761378,15912,62201833,b,,Desktop,0
IDFm29ibN,2017-01-10 18:11:46,7821662,370229,97863,43770446,a,Firefox,Mobile,0
IDkcy4uPl,2017-01-11 08:14:53,7167610,575255,37718,72161006,d,Safari,Tablet,1
IDozbpEm0,2017-01-13 08:36:31,1540267,974682,83717,27723861,a,Firefox,,0
IDDQ5T4ZA,2017-01-10 13:46:01,3732764,124799,26162,37236044,d,Google Chrome,Mobile,0
IDR8KZfIn,2017-01-13 14:17:06,6575291,219211,11837,49384126,b,Mozilla,Desktop,0
IDImEjCbI,2017-01-14 16:34:39,6328990,741866,40050,67290861,f,InternetExplorer,Desktop,0
IDEwXhXIn,2017-01-12 17:41:42,,965158,20322,26929326,b,InternetExplorer,Desktop,0
IDXdNRQsA,2017-01-13 11:15:00,3581585,417907,9764,92202445,b,Firefox,,0
ID7mS0Q7f,2017-01-15 05:49:18,9205061,555488,20322,81968512,b,Firefox,Mobile,0
IDe014uk0,2017-01-13 12:46:12,8524500,103249,40339,43452411,b,Firefox,,0
IDgAIO2mJ,2017-01-18 05:07:02,8609066,230029,14822,29916445,b,Firefox,Mobile,0
IDoQe6QSv,2017-01-20 16:37:59,7483326,167491,41210,14032724,b,Mozilla,,0
IDbwSWl45,2017-01-10 02:07:26,7252377,81842,43897,7122654,b,,Tablet,0
IDm1M9kIV,2017-01-12 15:44:52,3121032,601815,10345,81621696,b,Google Chrome,Mobile,0
IDoApSChi,2017-01-15 13:14:20,214879,677567,48498,55358028,b,Edge,Tablet,0
IDgrBAAaQ,2017-01-13 16:56:38,5925925,156439,40339,49384126,b,Edge,Tablet,0
ID7MPUiwV,2017-01-18 13:57:42,9629103,438620,71531,555603,b,Edge,,0
IDMcrApoh,2017-01-14 08:27:55,5682779,732337,53956,52437512,a,IE,,0
IDzeU2Y7M,2017-01-12 17:48:50,,654309,9764,50595884,a,Edge,Tablet,0
IDDJ6EmZJ,2017-01-16 11:56:24,2817379,668820,40339,68646414,e,Mozilla,Desktop,0
IDlpGYT6y,2017-01-16 02:16:42,2927397,276337,5602,60774669,a,,Mobile,0
IDvg6SWgs,2017-01-20 11:40:34,8077591,929999,25491,7181598,b,Safari,Tablet,0
IDTnsg7p5,2017-01-14 13:04:28,1232093,867922,30580,67147700,f,Internet Explorer,Tablet,0
IDYWrrZW5,2017-01-15 11:10:19,,607248,6906,99510044,b,Mozilla,Desktop,0
IDpt98tJB,2017-01-17 12:52:08,8436374,259455,6906,99510044,c,Firefox,Mobile,0
IDykdNfhB,2017-01-16 09:59:41,8525045,109612,40339,43452411,b,InternetExplorer,Desktop,0
IDXaSMCBH,2017-01-12 08:50:07,43838,704931,904,20301556,a,Firefox,Mobile,0
ID5lmuxEB,2017-01-18 12:45:16,7591494,647300,70409,8837581,b,Edge,Tablet,0
IDQBTrS46,2017-01-13 10:48:23,5283093,68770,43612,74868704,b,Firefox,Mobile,0
IDv0CtbG9,2017-01-12 10:50:31,3680167,453324,15912,7864011,b,Edge,,0
ID7wHMXPx,2017-01-13 15:27:50,3957756,562880,95113,65017662,b,Firefox,Mobile,0
IDiuJ6iPs,2017-01-11 13:46:44,7741374,725312,3643,27723861,b,Firefox,Mobile,0
IDMZP53Qv,2017-01-16 16:22:15,6278069,412277,6747,3151081,e,Mozilla Firefox,Desktop,0
ID6pAox1e,2017-01-16 13:32:30,8316797,951973,11837,54526992,a,Edge,,0
ID8GHtvFE,2017-01-11 19:37:33,2236833,991382,33638,555603,a,Edge,Tablet,0
IDUCyuW35,2017-01-14 12:47:51,,124623,48498,55358028,b,,Mobile,0
IDAo1iFqI,2017-01-15 13:30:55,3820674,134531,97863,36994522,a,Mozilla Firefox,Desktop,0
IDAjZCYh1,2017-01-15 07:39:48,2131962,388550,29183,49777864,d,Opera,Mobile,0
IDLSg3SQW,2017-01-13 11:38:40,5986077,725383,91234,74363610,b,IE,,0
IDlgUvIHb,2017-01-12 12:48:45,6496695,453865,3643,555603,b,Mozilla Firefox,Desktop,0
IDNScwfZG,2017-01-12 10:20:03,8821167,896977,43897,38904121,b,Firefox,Mobile,0
IDtMM1EFp,2017-01-11 16:44:24,3477867,986548,42227,7864011,b,Firefox,Mobile,0
IDoO9DkBp,2017-01-12 18:42:11,9644663,348340,97103,555603,c,Edge,Tablet,0
IDGdwu1HB,2017-01-16 16:45:07,5547210,948479,42227,49384126,b,Edge,Tablet,0
IDRLx5MXk,2017-01-13 14:59:26,9543831,619672,8467,14999030,f,Firefox,Mobile,0
IDCGRCrWW,2017-01-16 08:15:43,6496132,411819,40339,77046603,a,Mozilla,Desktop,0
ID50aBv19,2017-01-19 07:31:23,522294,979775,46450,47079934,b,Edge,Tablet,0
IDYOOmX2l,2017-01-13 17:28:21,9736444,516939,93286,52437512,b,Chrome,Desktop,0
IDCg6fQWl,2017-01-13 10:04:01,2109968,492715,70424,48454212,c,Edge,Tablet,1
IDILlEyvT,2017-01-13 14:03:45,3127527,199904,53956,94930037,a,Chrome,Desktop,0
IDGXNM804,2017-01-16 15:19:59,7779482,267928,96313,555603,b,Edge,Tablet,0
IDzBV4LvJ,2017-01-15 11:14:08,3625929,683962,42227,68646414,a,Edge,Tablet,0
IDwmtP9Xb,2017-01-19 16:32:56,557864,374252,33287,9434818,b,Mozilla Firefox,Desktop,0
IDPq1Jbcl,2017-01-15 13:00:27,,164904,26962,77896159,b,Edge,Tablet,0
ID2ZmvChN,2017-01-20 10:48:26,1180327,385726,45620,90174279,b,Firefox,Mobile,0
IDpcSxbEd,2017-01-17 16:24:46,3509711,454857,73362,67274540,e,Edge,Tablet,0
IDqUTtJ4D,2017-01-16 13:24:42,9964121,338174,97863,56008048,b,Firefox,Mobile,0
ID0DBtl6Q,2017-01-13 11:23:22,,721257,80554,57977218,a,Mozilla,Desktop,0
IDuTUsnSn,2017-01-13 08:44:13,8936182,422710,99178,48615529,a,InternetExplorer,Desktop,0
IDNSrK2Au,2017-01-14 09:51:27,3564191,870346,42227,30860214,a,Mozilla,Desktop,0
IDIVaPuMB,2017-01-15 12:30:28,5125854,466974,6906,71165566,b,Edge,Tablet,0
IDoOSbeFm,2017-01-11 18:39:08,7700519,530744,50088,57977218,f,Mozilla,,0
IDa4Mlmxq,2017-01-17 11:45:38,6435299,499450,95113,92640312,b,Mozilla Firefox,Desktop,0
ID2fVEVmn,2017-01-18 19:17:18,4727616,185552,71642,26391770,a,Firefox,Mobile,0
ID7TNiDud,2017-01-12 09:53:54,9108710,530448,2053,91553313,a,Edge,Tablet,0
IDcxmNohg,2017-01-18 15:25:56,6946532,925157,54125,48615529,b,,Desktop,0
IDc73JSu9,2017-01-17 12:11:26,6137985,814861,29183,42914671,e,InternetExplorer,Desktop,0
ID2v72ItS,2017-01-11 15:31:50,8946231,240199,68947,30860214,b,Edge,Tablet,0
IDS8DYoAI,2017-01-17 16:42:38,9819438,337647,1678,53807073,f,Edge,Tablet,0
IDdGTGgW6,2017-01-13 12:52:18,3149680,910164,1678,14334527,b,Edge,Tablet,0
IDZMhIsL8,2017-01-16 17:41:36,2806128,942936,835,27723861,b,Edge,Tablet,0
IDQrjXCMW,2017-01-15 09:18:22,2709072,202595,41706,4000296,f,Edge,Tablet,0
IDKCt7YEP,2017-01-14 14:55:13,9551709,687777,87732,66902230,b,Firefox,Mobile,0
IDQFtSfJz,2017-01-11 07:00:46,1008571,488890,17714,74363610,b,Firefox,Mobile,0
IDpIcx5if,2017-01-13 17:30:49,3142773,875068,63392,7122654,f,Edge,Tablet,0
IDcRqAzUy,2017-01-12 16:15:00,2568759,182518,37815,74363610,b,Firefox,Mobile,0
IDYyzLUBO,2017-01-10 15:47:32,1390504,710949,33638,67290861,f,IE,Mobile,0
IDbQTZHCP,2017-01-12 08:10:51,472210,603428,5602,89912524,b,Firefox,Mobile,0
IDOdOoaaa,2017-01-16 14:02:27,,229950,42227,43770446,d,Mozilla Firefox,Desktop,0
ID0ZhD12R,2017-01-19 17:31:04,8107641,256284,36768,27723861,e,Firefox,Mobile,0
IDNTCWZF6,2017-01-20 07:35:23,9688010,64634,6906,99510044,a,Edge,,0
IDz9rbDDl,2017-01-11 07:28:20,6357104,715884,30580,67147700,f,Mozilla,Desktop,0
IDhRl9wCR,2017-01-19 02:49:33,2118932,33746,904,26391770,e,Mozilla Firefox,Desktop,0
IDR8A5Yzf,2017-01-18 17:26:28,1103003,149335,99178,83909736,b,Firefox,Mobile,0
ID22O3nuV,2017-01-17 16:18:41,7950015,244317,33287,90093962,a,Firefox,,0
IDRegcuJm,2017-01-15 12:09:25,,672690,13412,77318092,d,IE,Mobile,0
IDnZ1y95h,2017-01-14 16:17:21,6650509,545549,1678,99512672,d,Firefox,Mobile,0
IDUcuZybA,2017-01-14 08:29:21,8896401,669812,33638,27723861,a,Firefox,Mobile,0
IDgy9F8nh,2017-01-18 15:58:38,298908,624160,54343,71193712,b,Firefox,Mobile,0
IDfUrIWmv,2017-01-20 16:41:04,5023360,903438,42227,63767331,a,Opera,Mobile,0
IDy0ZzY8j,2017-01-20 16:56:56,238506,307996,9764,58163546,b,InternetExplorer,Desktop,0
IDuQ6FFJw,2017-01-19 13:35:19,6780973,838227,71441,7122654,e,,Mobile,0
ID9Qv8WRh,2017-01-19 08:49:17,8109516,258778,40339,49384126,e,Google Chrome,Mobile,0
IDUIhJNXW,2017-01-15 13:28:52,9154801,352789,56027,54630329,b,Edge,Tablet,0
IDCgxA5Hk,2017-01-17 08:33:08,6357104,734767,45620,54630329,b,Mozilla,Desktop,0
IDFfNGc3G,2017-01-12 10:42:47,7566644,929621,73248,57977218,a,Firefox,Mobile,0
ID0ZEoOsV,2017-01-14 16:51:26,4428337,780880,56811,23703974,d,Opera,Mobile,0
IDzAMCWNA,2017-01-15 20:29:16,1367109,628206,904,29916445,c,Firefox,,0
IDJ27TLcZ,2017-01-14 09:20:39,9092465,441124,80554,29916445,c,,Mobile,0
IDlwjVUhs,2017-01-15 11:13:52,4166623,272439,82877,38492160,b,IE,,0
ID58biBWl,2017-01-15 10:36:16,6357104,943917,30580,67147700,d,Google Chrome,Mobile,1
IDiDGNWkM,2017-01-20 14:06:39,7175116,938252,6906,99510044,b,Opera,,0
IDbUbBtMw,2017-01-14 09:44:01,5020661,557196,41640,91553313,a,Firefox,Mobile,0
IDPCriebi,2017-01-16 17:51:17,9248934,334519,1678,76464134,b,Firefox,Mobile,0
ID9kMYypN,2017-01-10 16:45:10,330607,611473,33033,17488931,c,Edge,Tablet,0
IDwTjAxEg,2017-01-13 11:06:11,6097817,844740,17714,74363610,b,Edge,Tablet,0
ID7OEYmmn,2017-01-13 15:43:58,7456189,575215,30580,67147700,f,Firefox,Mobile,0
IDYnuRwbL,2017-01-19 11:33:32,3179823,460241,37815,3151081,b,Firefox,Mobile,0
IDnqK7Zsy,2017-01-13 14:57:26,2375158,382574,43897,16150900,a,Safari,,0
IDNUiIl1F,2017-01-16 23:28:56,5752976,797554,26962,77896159,f,InternetExplorer,Desktop,1
ID8F7AX7l,2017-01-12 16:53:51,5001213,6898,97863,87807327,b,Firefox,Mobile,0
ID3V6yYc9,2017-01-15 14:35:07,,3601,46955,29916445,a,Firefox,Mobile,0
IDfXQH9vL,2017-01-17 17:20:48,6390878,110823,74802,36994522,a,Edge,Tablet,0
IDV7KDSWa,2017-01-11 19:15:27,4484096,439446,53956,9434818,d,InternetExplorer,Desktop,0
IDUFQ1Mt3,2017-01-11 11:39:28,5108399,947768,42227,96823930,e,Firefox,Mobile,0
IDmdi3clL,2017-01-13 11:56:52,1230944,110037,6906,99510044,a,IE,Mobile,0
IDvGEsKCN,2017-01-12 12:46:06,7483326,702296,64452,87726715,a,Edge,Tablet,0
IDJdie6VJ,2017-01-12 13:43:34,7925586,169917,92704,93157824,a,Edge,Tablet,0
IDV2nHpxe,2017-01-15 03:22:19,5499274,412752,45620,31388981,b,Firefox,Mobile,0
IDFPtoCwe,2017-01-13 17:56:09,3806291,18721,96184,57500672,b,Mozilla Firefox,Desktop,0
ID7VHhhmu,2017-01-18 12:02:33,9577750,710307,40339,43452411,f,Firefox,Mobile,0
IDJ1uVVRb,2017-01-14 09:30:41,3954756,11821,6906,99510044,a,Internet Explorer,Tablet,0
ID9dA9KcL,2017-01-20 12:58:51,,201348,48430,39772159,b,,Mobile,0
IDXcqEXzM,2017-01-14 12:24:55,4747107,776267,64452,65017662,a,Firefox,Mobile,0
IDX2XhEKX,2017-01-13 10:28:59,8112749,214362,6906,99510044,b,Mozilla Firefox,Desktop,0
IDsDJnO2E,2017-01-16 11:26:52,,334497,9764,49384126,a,IE,Mobile,0
IDECyRHgj,2017-01-12 14:23:42,8163225,525786,97863,56008048,b,Firefox,Mobile,0
IDcFmNXHo,2017-01-14 09:51:16,4720945,388907,80554,57977218,b,Safari,Tablet,0
IDuFbZIpw,2017-01-16 10:33:45,71703,10555,1678,93157824,a,,Desktop,0
IDDyvlfBv,2017-01-13 13:06:16,6321173,299178,1678,33417866,e,Edge,Tablet,0
IDgS8Kbrc,2017-01-16 16:02:31,2275131,628791,72160,99684291,d,Firefox,,0
ID0mSRysj,2017-01-19 17:34:31,4449900,548928,41706,4000296,a,Firefox,Mobile,0
IDXqkgSGL,2017-01-11 13:12:00,9735302,652405,23576,17990842,f,Google Chrome,Mobile,1
IDP3vZybd,2017-01-18 08:51:11,3256254,839254,99178,87807327,a,IE,Mobile,0
IDWJa6cnS,2017-01-11 10:11:30,7774549,183973,1678,28553354,d,Edge,Tablet,0
IDmeFxkeV,2017-01-14 16:48:02,6811897,184064,12211,58163546,b,Mozilla,Desktop,0
IDF3gJmSk,2017-01-14 10:23:38,4606338,423140,43285,82291592,c,Chrome,Desktop,0
IDj4HVMJJ,2017-01-18 16:35:44,9446253,511474,10345,33683592,c,Edge,Tablet,0
ID6OYXmds,2017-01-10 10:18:53,9170627,832171,82877,33832190,b,Firefox,,0
IDS33EUrT,2017-01-13 11:19:35,,34488,68947,30860214,b,Opera,,0
ID40LZl2p,2017-01-18 16:18:48,5609758,761013,30580,67147700,e,,Mobile,0
IDkRAa3U9,2017-01-12 09:34:50,5136228,935841,42227,49384126,f,Edge,Tablet,0
IDcmU5Flc,2017-01-19 17:21:03,7555965,278557,12052,39507200,a,Firefox,,0
IDnMMCDst,2017-01-14 15:30:08,2698581,26215,68575,7122654,b,Edge,Tablet,0
IDJ4YUmXy,2017-01-16 14:21:33,4898728,300684,35046,31388981,b,Mozilla,Desktop,0
ID75AiPED,2017-01-13 15:05:44,2925450,943266,12211,30860214,c,Mozilla,Desktop,0
IDcgFiZf3,2017-01-11 12:11:53,9423957,241037,35368,57977218,a,Firefox,Mobile,0
IDsRDfFLo,2017-01-11 12:23:10,2332070,151106,41706,4000296,b,Mozilla Firefox,Desktop,0
IDjWIEpzR,2017-01-19 15:59:24,1402501,667136,15124,99558603,a,Mozilla,,0
IDRL4ThNc,2017-01-10 18:32:14,4113273,153300,6906,99510044,a,Edge,,0
IDEzyNDAb,2017-01-18 12:23:38,6172615,433554,62809,74868704,d,Firefox,Mobile,0
ID3KzCSXS,2017-01-17 11:29:04,1080886,598002,64452,87726715,b,Edge,Tablet,0
IDldQtuNc,2017-01-11 11:45:32,2438444,913800,6906,98830533,b,Firefox,Mobile,0
IDBPDauni,2017-01-15 09:33:16,5400026,911004,8467,88843407,e,Edge,Tablet,0
ID4ukrxwd,2017-01-20 17:53:16,2817379,258790,40339,90276693,b,InternetExplorer,,0
IDIBNAEfL,2017-01-11 19:44:37,4018340,403675,17714,74363610,b,Chrome,Desktop,0
IDTI5TwqO,2017-01-15 18:13:35,2818889,766925,35046,54630329,b,Edge,Tablet,0
IDgJVNuXH,2017-01-11 11:24:11,4073238,636610,99178,6171136,b,Edge,,0
IDm0y18m9,2017-01-20 02:01:01,7860250,197813,42227,43770446,e,Firefox,Mobile,0
IDTgZVLsv,2017-01-16 16:23:19,,406817,12211,27723861,a,Firefox,Mobile,0
IDkgDBZx6,2017-01-12 21:42:37,1454670,362370,49810,29624796,d,,Desktop,1
IDIHiqWl9,2017-01-13 14:24:41,3163988,782309,2053,27723861,b,,Desktop,0
IDOhhXrZf,2017-01-17 17:28:06,8267581,772953,42227,49384126,a,Google Chrome,Mobile,0
ID4Yn3Xwn,2017-01-13 11:28:31,4563576,300430,82877,67290861,a,,Tablet,0
IDbJHUN3w,2017-01-17 13:52:55,2686537,308245,45620,31388981,b,Chrome,,0
IDUfdmUON,2017-01-11 14:42:33,9741534,414519,74263,29916445,b,Firefox,,0
IDwdcVH1E,2017-01-14 12:54:52,3540364,397607,17118,17488931,b,Firefox,Mobile,0
IDNgssjz9,2017-01-18 16:53:35,8896401,631030,83091,74868704,d,IE,,0
IDFyzGF7W,2017-01-18 04:11:00,2829073,859249,20322,26929326,e,Edge,Tablet,0
IDKScCqkD,2017-01-17 10:12:59,5600819,598017,1678,91553313,f,InternetExplorer,Desktop,0
IDWhEEI9V,2017-01-14 16:38:39,8968051,720812,82877,2835657,a,Edge,Tablet,0
IDy6EswNn,2017-01-12 15:01:27,6973113,444433,13412,77318092,b,Edge,Tablet,0
ID7aqpYJv,2017-01-16 14:20:05,2790446,382869,40339,43452411,b,Opera,Mobile,0
IDPFJTxNC,2017-01-16 17:40:47,6286019,376950,46450,47079934,b,Firefox,,0
IDiJkeS3i,2017-01-11 16:27:28,8463291,362496,30580,67147700,e,Firefox,Mobile,0
IDF9RAYbG,2017-01-10 11:37:04,9014809,871821,45620,54630329,a,Firefox,Mobile,0
IDFNbiRvJ,2017-01-12 08:52:36,4930279,813498,81229,35819606,f,Edge,Tablet,0
IDVUbEMIm,2017-01-19 09:50:04,6000696,869787,30580,67147700,a,InternetExplorer,Desktop,0
IDRibTPAJ,2017-01-12 06:15:15,4768493,247532,62809,2050923,b,Firefox,Mobile,0
IDtxNHzjp,2017-01-13 15:59:35,7407251,817597,54125,26391770,b,Edge,,0
IDCdDWe9i,2017-01-15 12:49:44,3709667,509478,33949,48644561,b,Firefox,,0
IDgztlRJy,2017-01-12 16:36:57,8038884,272841,81229,98166279,b,Edge,Tablet,0
IDt62ZHDY,2017-01-17 08:32:27,7298389,120722,25491,74868704,b,Edge,Tablet,0
IDAOsQMmC,2017-01-18 17:43:05,,287701,904,58604466,f,IE,Mobile,0
ID5HULOXv,2017-01-14 15:37:11,5686455,976852,42227,79055697,f,Firefox,Mobile,0
IDIZJkGbd,2017-01-16 17:54:30,3628408,789312,82396,7122654,b,Mozilla Firefox,Desktop,0
IDTdrNc0c,2017-01-17 14:09:13,6164149,439274,10345,26461535,b,IE,Mobile,0
IDpNtdDOZ,2017-01-19 13:31:57,735846,17994,54125,2835657,b,Google Chrome,Mobile,0
IDZ661uAg,2017-01-10 16:32:24,92547,794959,6906,99510044,c,Firefox,Mobile,0
IDZXSpvnc,2017-01-20 04:37:39,6941335,241985,904,58604466,c,Firefox,,0
IDsZ7bpeO,2017-01-12 14:25:47,8472455,117170,71642,40189380,c,Edge,Tablet,0
IDlBjfmEe,2017-01-16 15:42:03,4287886,158426,49810,92202445,a,Mozilla Firefox,Desktop,0
ID2cu15uf,2017-01-10 13:41:55,,994227,5602,76683174,f,Firefox,Mobile,0
IDPhEw7zb,2017-01-19 10:00:05,5252221,238404,73362,67274540,b,Firefox,Mobile,0
IDUlHEgoV,2017-01-18 13:33:44,4756970,131610,54916,74868704,b,Chrome,Desktop,0
IDXRBaLE8,2017-01-20 14:00:29,1039846,611728,82877,8958548,b,Chrome,Desktop,0
IDJKh4vUL,2017-01-15 17:18:34,97272,20938,95113,65017662,c,Firefox,,0
IDW7UmVhA,2017-01-10 15:55:26,6383596,304346,37815,95185333,e,Edge,Tablet,0
IDm9gxA5p,2017-01-10 22:22:28,520190,628853,6906,98830533,f,Google Chrome,Mobile,1
ID9X3G8As,2017-01-20 04:11:33,,886238,47327,65017662,f,Edge,Tablet,0
IDvlu7kV3,2017-01-16 11:13:29,121488,810989,6906,71165566,b,Mozilla Firefox,Desktop,0
IDQaahbkT,2017-01-11 17:58:34,967282,260292,5602,60774669,b,Firefox,Mobile,0
IDeCPw9Dq,2017-01-13 07:56:27,,675937,7169,74363610,b,Firefox,Mobile,0
IDJbJROkU,2017-01-11 12:29:31,1642421,382869,40339,43452411,f,Edge,Tablet,0
IDk00XiTZ,2017-01-10 15:17:56,3002151,115717,82877,38492160,d,Edge,,0
IDFFKx7OV,2017-01-13 13:24:25,8609066,727343,17714,74363610,b,Edge,Tablet,0
IDbTftkEe,2017-01-11 17:03:15,9482895,3880,68947,54526992,b,IE,Mobile,0
IDyf7fEoB,2017-01-12 07:30:01,,960431,42227,43770446,b,Firefox,Mobile,0
IDgLzPoJ0,2017-01-17 17:50:58,119612,771794,26849,18243870,a,Firefox,Mobile,0
IDQdKyzK0,2017-01-16 12:29:46,2952977,1675,14345,6171136,b,Firefox,Mobile,0
IDMMEhTV9,2017-01-20 22:43:41,3696590,834364,17714,26391770,e,Chrome,Desktop,0
IDZ88LTtP,2017-01-16 08:37:26,7400805,888820,41706,4000296,a,Firefox,,0
ID2bkkzrs,2017-01-20 08:08:27,6895515,61015,20322,30860214,b,Edge,Tablet,0
IDOdV8pLU,2017-01-14 14:54:04,,76629,35368,90093962,d,IE,Mobile,0
IDKFc1BZp,2017-01-10 18:21:36,8801167,706062,82877,38492160,a,Mozilla Firefox,Desktop,0
IDSvYoiaU,2017-01-11 10:37:51,5454722,387471,42227,18243870,b,Mozilla Firefox,,0
IDpv18USP,2017-01-17 05:57:47,4656471,515832,2053,27723861,f,Firefox,Mobile,0
IDlY7Engz,2017-01-14 14:56:33,3298470,661631,73248,1436904,a,Internet Explorer,Tablet,0
IDyym45Sz,2017-01-18 09:09:20,2447586,283627,11837,43770446,b,Edge,Tablet,0
IDCXrmQFg,2017-01-13 09:18:05,2249132,478762,17714,74363610,b,Edge,Tablet,0
ID8Z3Tu6c,2017-01-16 18:36:10,,161996,86652,29916445,c,InternetExplorer,Desktop,1
IDgSTdN6V,2017-01-12 18:03:42,,231396,6906,98830533,e,Edge,Tablet,0
IDu6qt8bf,2017-01-20 16:03:24,1026874,747522,42227,49384126,b,Edge,Tablet,0
IDcmNfH8j,2017-01-16 11:05:17,4499273,637387,45620,31388981,a,Edge,Tablet,0
ID2UOT00G,2017-01-11 19:07:47,3298525,242612,41706,4000296,e,Firefox,Mobile,0
ID790fTKV,2017-01-17 14:03:02,193010,319269,40339,74868704,a,Firefox,Mobile,0
IDuZdZFKp,2017-01-11 10:49:17,6746063,857477,6906,99510044,a,Firefox,Mobile,0
ID1ilUhUT,2017-01-20 09:05:57,7720874,309184,6906,99510044,b,Google Chrome,Mobile,0
IDhy7sIRi,2017-01-11 07:44:26,9638468,541611,54336,31388981,b,IE,Mobile,0
IDUtd1dfa,2017-01-14 21:38:58,6276465,420760,96184,93157824,b,Edge,Tablet,0
IDxjAQYbL,2017-01-17 17:48:20,6524599,63716,96973,70239921,f,Edge,Tablet,0
IDvBGToHY,2017-01-16 07:38:10,4375380,218711,95113,65017662,b,Firefox,Mobile,0
